1034,2002,2296.924,-93.567,1230.762,11.91,2834,1912.695,FEMALE,28,-0.0399268,0.0001314,-0.0400582,0,548.429,-57.893,0
1034,2003,2329.268,19.444,1297.285,20.1,2834,2901.854,FEMALE,28,0.008406,-0.002035,0.010441,1,989.159,113.011,1
1034,2004,2003.842,-314.737,1339.48,16.95,2834,2789.497,FEMALE,28,-0.1452707,0.026253,-0.1715237,0,-112.357,-334.181,0
1034,2005,1623.383,62.176,553.617,28.51,2834,2036.499,FEMALE,28,0.034283,0.0244869,0.0097961,1,-752.998,376.913,1
1034,2006,927.239,59.992,653.828,24.1,2834,3163.746,MALE,28,0.0470411,0.0146855,0.0323556,1,1127.247,-2.184,0
1034,2007,1288.165,-13.581,722.425,20.15,2834,3125.398,MALE,28,-0.0122605,0.0239675,-0.036228,0,-38.348,-73.573,0
1045,1992,18706,-475,14396,67.5,4512,1013.471,MALE,45,,,,,,,
1045,1993,19326,-96,15701,67,4512,1003.974,MALE,45,-0.0050484,-0.0037594,-0.001289,0,-9.497,379,1
1045,1994,19486,228,16137,53.25,4512,1410.361,MALE,45,0.0117489,0.0267907,-0.0150417,0,406.387,324,1
1045,1995,19556,196,16910,74.25,4512,4741.184,MALE,45,0.0100405,0.0508044,-0.0407639,0,3330.823,-32,0
1045,1996,20497,1105,17753,88.125,4512,5894.28,MALE,45,0.0551769,0.0572871,-0.0021102,0,1153.096,909,1
1045,1997,20915,985,18570,128.5,4512,8689.207,MALE,45,0.0475708,0.0722255,-0.0246548,0,2794.927,-120,0
1045,1998,22303,1306,19205,59.375,4512,14960.834,MALE,45,0.0604378,0.0619932,-0.0015554,0,6271.627,321,1
1045,1999,24374,656,17730,67,4512,9630.349,MALE,45,0.0281081,0.0559731,-0.027865,0,-5330.485,-650,0
1045,2000,26213,779,19703,39.1875,4512,10535.992,MALE,45,0.0307984,0.0369408,-0.0061424,0,905.643,123,1
1045,2001,32841,-1762,18963,22.3,4512,8817.686,MALE,45,-0.0596742,-0.0521603,-0.0075139,0,-1718.306,-2541,0
1045,2002,30267,-2523,17299,6.6,4512,10170.807,MALE,45,-0.0799582,-0.0065081,-0.0734501,0,1353.121,-761,0
1045,2003,29330,-1228,17440,12.95,4512,686.295,MALE,45,-0.0412101,0.0289552,-0.0701653,0,-9484.512,1295,1
1045,2004,28773,-761,18645,10.95,4512,1830.868,MALE,45,-0.0261949,-0.0339238,0.0077289,1,1144.573,467,1
1045,2005,29495,-861,20712,22.23,4512,1783.282,MALE,45,-0.0295531,-0.0838499,0.0542968,1,-47.586,-100,0
1045,2006,29145,231,22563,30.23,4512,5437.858,MALE,45,0.0078786,0.0721248,-0.0642462,0,3654.576,1092,1
1045,2007,28571,504,22896,14.03,4512,6588.266,MALE,45,0.0174648,0.0307938,-0.013329,0,1150.408,273,1
1045,2008,25175,-2071,23766,10.67,4512,5117.82,MALE,45,-0.0770662,-0.0454238,-0.0316424,0,-1470.446,-2575,0
1045,2009,25438,-1468,19917,7.73,4512,4722.732,MALE,45,-0.0580088,0.0292672,-0.087276,0,-395.088,603,1
1045,2010,25088,-471,22170,7.79,4512,5231.393,MALE,45,-0.0186439,0.0406652,-0.0593091,0,508.661,997,1
1045,2011,23848,-1979,24022,0.35,4512,5526.835,MALE,45,-0.0808811,0.0232065,-0.1040877,0,295.442,-1508,0
1045,2012,23510,-1876,24855,0.795,4512,656.226,MALE,45,-0.0792263,0.0290778,-0.1083041,0,-4870.609,103,1
1055,1993,886.159,-53.738,1412.15,14.875,3571,2014.649,MALE,35,,0.0533043,,,,,
1055,1994,1005.62,31.309,2367.274,14.25,3571,2361.468,MALE,35,0.0331001,0.0800517,-0.0469517,0,346.819,85.047,1
1055,1995,1021.501,-99.309,2467.783,15.5,3571,1248.298,MALE,35,-0.0979803,0.0532743,-0.1512546,0,-1113.17,-130.618,0
1055,1996,831.057,-417.715,2103.643,4.18699932,3571,2768.168,MALE,35,-0.4509602,0.0661133,-0.5170736,0,1519.87,-318.406,0
1056,1999,165.216,9.757,157.104,19.75,3825,2308.949,MALE,38,,0.0580841,,,,,
1056,2000,248.707,14.4,185.924,49.6875,3825,10726.565,MALE,38,0.0695782,0.085294,-0.0157158,0,8417.616,4.643,1
1056,2001,310.252,21.222,232.808,10.5,3825,25643.959,MALE,38,0.075934,0.0383546,0.0375794,1,14917.39,6.822,1
1056,2002,318.465,-10.781,202.634,6.95,3825,2389.728,MALE,38,-0.0342952,0.0071951,-0.0414903,0,-23254.23,-32.003,0
1056,2003,330.616,8.533,291.78,7.68,3825,779.222,MALE,38,0.0262926,0.0335038,-0.0072113,0,-1610.506,19.314,1
1056,2004,551.391,20.464,414.101,14.28,3825,7125.229,MALE,38,0.0464033,0.054706,-0.0083027,0,6346.007,11.931,1
1056,2005,589.849,18.644,463.371,8.4,3825,1049.515,MALE,38,0.0326732,0.0389946,-0.0063214,0,-6075.714,-1.82,0
1056,2006,638.022,28.096,551.846,11.67,3825,1028.551,MALE,38,0.0457638,0.0433257,0.002438,1,-20.964,9.452,1
1072,2000,1885.098,567.537,2608.113,17.26,3670,3184.217,MALE,36,,0.0409558,,,,,
1072,2001,1691.599,-7.232,1249.98,20.94,3670,649.1,MALE,36,-0.004044,-0.084668,0.080624,1,-2535.117,-574.769,0
1072,2002,1700.513,-12.438,1134.111,9,3670,2669.097,MALE,36,-0.0073335,-0.0866706,0.0793371,1,2019.997,-5.206,0
1072,2003,1667.877,-107.606,1136.577,16.49,3670,1352.715,MALE,36,-0.0638916,-0.0177567,-0.046135,0,-1316.382,-95.168,0
1072,2004,1689.749,55.732,1283.202,12.25,3670,2093.795,MALE,36,0.0331973,0.0024588,0.0307385,1,741.08,163.338,1
1072,2005,1675.208,81.752,1333.208,17.7,3670,1297.096,MALE,36,0.0485902,-0.0508185,0.0994087,1,-796.699,26.02,1
1072,2006,1899.536,153.865,1498.495,15.2,3670,2305.86,MALE,36,0.0860845,0.0298353,0.0562492,1,1008.764,72.113,1
1072,2007,2109.078,149.473,1619.275,12.81,3670,1765.688,MALE,36,0.0745759,0.0130632,0.0615127,1,-540.172,-4.392,0
1072,2008,1872.529,80.846,1389.613,9.08,3670,1226.37,MALE,36,0.0406097,-0.0512477,0.0918574,1,-539.318,-68.627,0
1072,2009,2051.492,142.858,1304.966,14.2,3670,2158.87,MALE,36,0.072812,0.0122731,0.060539,1,932.5,62.012,1
1072,2010,2319.482,244.003,1653.176,14.91,3670,2476.82,MALE,36,0.111647,0.0654225,0.0462245,1,317.95,101.145,1
1072,2011,2468.012,152.805,1545.254,13.26,3670,1691.361,MALE,36,0.0638351,0.0467542,0.0170808,1,-785.459,-91.198,0
1072,2012,2601.995,-64.312,1414.4,11.9,3670,1240.108,MALE,36,-0.0253696,0.00447,-0.0298396,0,-451.253,-217.117,0
1075,1993,6956.797,200.818,1718.538,22.375,4911,1207.654,MALE,49,,0.0371024,,,,,
1075,1994,6909.75,225.893,1685.421,19.625,4911,1207.343,MALE,49,0.032581,0.0339122,-0.0013312,0,-0.311,25.075,1
1075,1995,6997.051,218.742,1669.798,28.75,4911,1279.559,MALE,49,0.0314583,0.0307868,0.0006715,1,72.216,-7.151,0
1075,1996,6989.285,228.151,1817.76,31.75,4911,1437.878,MALE,49,0.0326248,0.0350532,-0.0024284,0,158.319,9.409,1
1075,1997,6850.417,248.659,1995.026,42.375,4911,1422.351,MALE,49,0.0359342,0.0310714,0.0048628,1,-15.527,20.508,1
1075,1998,6824.546,252.595,2130.586,42.375,4911,906.195,MALE,49,0.0369427,0.0289816,0.0079611,1,-516.156,3.936,1
1075,1999,6608.506,270.788,2423.353,30.5625,4911,2227.573,MALE,49,0.0403167,0.0319232,0.0083935,1,1321.378,18.193,1
1075,2000,7149.151,302.332,3690.175,47.625,4911,2342.319,MALE,49,0.0439511,0.0279088,0.0160423,1,114.746,31.544,1
1075,2001,7981.748,327.367,4551.373,41.85,4911,2748.192,MALE,49,0.0432713,0.0306001,0.0126713,1,405.873,25.035,1
1075,2002,8425.806,215.153,2637.279,34.09,4911,1800.429,MALE,49,0.0262261,0.0195601,0.0066659,1,-947.763,-112.214,0
1075,2003,9536.378,230.576,2817.852,40.02,4911,1447.379,MALE,49,0.0256735,0.0235592,0.0021143,1,-353.05,15.423,1
1075,2004,9896.747,235.218,2899.725,44.41,4911,2892.472,MALE,49,0.0242079,0.0315049,-0.0072969,0,1445.093,4.642,1
1075,2005,11322.645,223.163,2987.955,41.35,4911,999.106,MALE,49,0.0210339,0.0301536,-0.0091198,0,-1893.366,-12.055,0
1075,2006,11455.943,317.143,3401.748,50.69,4911,4884.423,MALE,49,0.0278457,0.0332912,-0.0054455,0,3885.317,93.98,1
1075,2007,11243.712,298.78,3523.62,42.41,4911,4445.804,MALE,49,0.0263246,0.0367275,-0.0104029,0,-438.619,-18.363,0
1075,2008,11620.093,213.557,3367.076,32.13,4911,3219.171,MALE,49,0.0186808,0.0285935,-0.0099127,0,-1226.633,-85.223,0
1075,2009,11808.155,82.006,3297.101,36.58,4911,3997.26,MALE,49,0.0070006,0.0281345,-0.0211339,0,778.089,-131.551,0
1075,2010,12362.703,330.442,3263.645,41.45,4911,4804.487,MALE,49,0.0273422,0.029217,-0.0018748,0,807.227,248.436,1
1075,2011,13111.018,328.167,3241.379,48.18,4911,6697.916,MALE,49,0.0257651,0.0296673,-0.0039022,0,1893.429,-2.275,0
1075,2012,13379.615,387.371,3301.804,50.98,4911,10122.665,MALE,49,0.0292459,0.0242914,0.0049545,1,3424.749,59.204,1
1076,1998,272.174,21.484,379.659,15.125,7359,892.502,MALE,73,,0.0685439,,,,,
1076,1999,318.408,25.602,437.359,17.75,7359,937.998,MALE,73,0.0867009,0.0733748,0.0133261,1,45.496,4.118,1
1076,2000,380.379,27.261,502.92,14.0625,7359,1343.704,MALE,73,0.0780238,-0.0102496,0.0882734,1,405.706,1.659,1
1076,2001,397.196,12.336,546.681,16.3,7359,771.241,MALE,73,0.0317294,-0.0877801,0.1195095,1,-572.463,-14.925,0
1076,2002,483.648,27.44,640.688,21.88,7359,1032.309,MALE,73,0.0623039,-0.0147737,0.0770775,1,261.068,15.104,1
1076,2003,555.292,36.426,766.797,20.13,7359,1774.182,MALE,73,0.0701215,0.0097062,0.0604153,1,741.873,8.986,1
1076,2004,700.288,52.616,940.98,25,7359,1628.81,MALE,73,0.0838115,0.0542888,0.0295227,1,-145.372,16.19,1
1076,2005,858.515,57.993,1124.006,21.08,7359,1434.055,MALE,73,0.0744071,0.0538712,0.0205358,1,-194.755,5.377,1
1076,2006,979.606,78.635,1319.392,28.78,7359,2185.963,MALE,73,0.0855602,0.0582594,0.0273008,1,751.908,20.642,1
